url,name,size,alcohol,description,reviews
/product/mount-eden-vineyards-estate-cabernet-sauvignon-2014/355924,Mount Eden Vineyards Estate Cabernet Sauvignon 2014,750,14, View More,"{'JD': 'One of the finest vintages of this cuvée I’ve tasted, the 2014 Cabernet Sauvignon Estate is a thrill a minute with its fabulous bouquet of crème de cassis, charcoal embers, spice, and subtle vanilla oak aromas and flavors. Possessing medium to full body, an incredibly layered, seamless texture, moderate acidity, and present, ripe tannins, it has some upfront charm given its purity of fruit and texture, but deserves 3-4 years of bottle age and is going to keep for two decades. This beauty rivals Ridge’s Monte Bello and is an incredible example of Cabernet Sauvignon grown in this mountain terroi', 'D': 'One of California’s original boutique wineries, Mount Eden Vineyards was founded in 1945 by Paul Masson and Martin Ray. Winemaker Jeffrey Patterson has led this low-yielding estate since 1981, attributing its success to wine-growing, rather than winemaking. Surprisingly the heritage of the winery’s Cabernet Sauvignon vines can be traced back to the 1890s, when viticulturist Emmett Rixford obtained cuttings from Château Margaux in Bordeaux. Stephen Brook: Black fruits nose, with discreet new oak. Surprisingly approachable with a ripe fruit mid-palate. Vibrant, deft and fruity style. Alex Hunt MW: The palate has just the right ratio of gloss to structure; a firm core beautifully fleshed out by fruit. Impeccable harmony here. Stefan Neumann MS: Delicate, earthy aromas lead to a compact core with ripe fruit. Great potential, with great acid to back up the power.', 'W&S': 'It’s rare to find a cabernet with such elegance and precision that’s also firmly grounded in the grandeur of the Pacific coast. Jeffrey Patterson grew it on 13 acres of vines he planted in the early 1980s: He propagated the plants from three acres Martin Ray had established on the property in the 1930s, having selected cuttings from La Questa Vineyard, a site Emmett Rixford had planted in the late 19th century, with cuttings he imported from Château Margaux. The third generation of those immigrant vines now prospers on a ridgetop 15 miles from the ocean, where they grow fresh, ripe grapes and sustain a robust community of yeasts to ferment those grapes into this fragrant, bright cherry-scented wine. It’s delicate and brisk, tingling with cool, hunger-inducing juiciness, even as its stature and staying power suggest waiting ten years or more to get the most out of this California original.', 'WW': ""A stellar performance from one of California's most magnificent Cabernet sites, the 2014 Mount Eden Estate Cabernet Sauvignon displays exquisite elegance and class. The vine's original cuttings trace back to the 1890s when cuttings from Château Margaux were planted in the La Questa Vineyards in Woodside, California. The cuttings eventually found their way to Mount Eden when Martin Ray planted his first Cabernet Sauvignon in the 1940s. This wine is tangy, with red currant flavors. Its palate is tight-knit and well-built with beautiful balance. (Tasted: October 30, 2017, San Francisco, CA)"", 'WE': 'Black-plum sauce, Chinese five-spice and a hint of black olive linger behind the prominent pine-oil and woodspice\naromas on the nose of this bottling from the acclaimed producer. The palate is also very woodyand savory, with oak and pine forest flavors slipping into baked blackberry and dark plum.'}"
/product/chateau-pontet-canet-2015/153356,Chateau Pontet-Canet 2015,750,13.5,"Vibrant and deep in color. The nose is a fusion of red and black berries, graphite and spices. The palate's structure is particularly dense and long with chiseled tannins of incredible precision. View More","{'JS': 'So much floral and dark-fruit character with almonds and walnut shell. Full body and ultra-fine tannins. Powerful. Classic style with a harmony and energy. Goes on for minutes. A superb wine with great fruit. Real Bordeaux. Try in 2025.', 'V': 'Proprietor Alfred Tesseron and winemaker Jean-Michel Comme produced an absolutely stellar Pontet-Canet in 2015. Sumptuous, racy and totally inviting, the 2015 is all class. Super-ripe dark cherry, plum, spice and exotic floral notes build as the 2015 shows off its alluring personality. Even with all of its raciness, the 2015 speaks with authority and power. Fine tannins extend the persistent, highly nuanced finish. The 2015 is 65% Cabernet Sauvignon, 30% Merlot, 3% Cabernet Franc and 2% Petit Verdot aged 50% new oak, 4% in terra cotta and 15% in neutral oak. Tasted three times.Rating: 97+', 'WE': 'Succulent fruits, rich tannins and juicy acidity are in perfect harmony in this wine produced from biodynamic grapes. It has a rich, velvet texture and dense structure, sumptuous and already balanced and delicious. However do not be fooled, this is a serious wine for aging. Drink no earlier than 2026.\n\nCellar Selection', 'RP': 'A blend of 65% Cabernet Sauvignon, 30% Merlot, 4% Cabernet Franc and 1% Petit Verdot, 50% of the 2015 Pontet-Canet was aged in new French oak, while 15% was matured in second fill barrels and 35% in cement amphorae. Deep garnet-purple in color, the nose opens with exuberant black currants, red currants and black raspberries scents plus an evocative undercurrent of cedar chest, dusty earth, cloves, chocolate box and Provence herbs with a fragrant waft of lavender. Medium to full-bodied and built like a brick house with very firm, wonderfully grainy tannins and black and red fruits charged with the most singular energy, it finishes with incredible persistence and depth.Rating: 96+', 'D': 'Deep, velvety texture on the palate and wild flowers on the nose; unctuous yet firm with pristine clarity. A great wine by any standards – and the standards of Alfred Tesseron for his biodynamic vineyards and amphora-matured wine are magnificently evident.', 'JD': 'The 2015 Pontet Canet is 65% Cabernet Sauvignon, 30% Merlot and the rest Cabernet Franc and Petit Verdot brought up in 50% new oak, and 35% in amphora. With textbook Pauillac notes of lead pencil shavings, tobacco leaf, smoke, and licorice, as well as a core of pure crème de cassis fruit, this beautiful, full-bodied, impeccably balanced is one of the few 2015s that’s going to demand cellaring. The tannin are high, yet sweet, and like its bright acidity, nicely integrated into the wine. Forget bottles for 5-7 years and enjoy over the following three decades. I don’t put this as the level of the 2009 and 2010, but it’s still a beautiful wine. Tasted three times.\n\nRating: 95+', 'WS': 'This sports a lovely core of gently steeped plum, blackberry and black currant fruit, carried by velvety structure, while smoldering tobacco and charcoal notes fill in through the finish. Fleshes out steadily in the glass, revealing more juniper, bay leaf and loam accents.'}"
/product/billecart-salmon-brut-rose/23291,Billecart-Salmon Brut Rose,750,12,"Persistent mousse, with fine bubbles rising slowly. Pale salmon pink in color, with a shade of gold. A nose of red fruits and fresh pear. Delicate fruit on the palate, elegant, and showing great finesse. View More","{'WW': 'This could be my desert island wine, every time I have tasted the non-vintage Billecart-Salmon Rose, my palate tingles with unabashed excitement. This bubbly is so elegant and refined; bursts with aromas and flavors of wild strawberries; gentle yet crisp on the palate; active in the finish. Perfect with fresh salmon sashimi.', 'JS': 'A gorgeous rosé Champagne with sliced strawberries, orange peel and hints of cream and pie crust. Medium body, tight and integrated tannins and a long and flavorful finish. Tangy acidity. The texture shows a fine bead and lightness. Long and intense. Drink now.', 'WS': 'A lovely rosé in an almost vinous style, with mouthwatering acidity and a fine, lacy mousse carrying appealing flavors of ripe raspberry, white cherry fruit, star anise, mandarin orange peel and honeysuckle. Lightly chalky on the lasting finish. Enjoy with food. Drink now through 2020.', 'RP': 'Pale yet intense pink in color, the Billecart-Salmon NV Brut Rosé is pure, fresh and intense on the nose, with lovely raspberry aromas, refreshing citrus zest flavors and great definition. On the palate this is a pure, light and vinous rosé with great finesse and a long, well-structured and even juicy finish. This iconic rosé blends 40% Chardonnay with 30% Pinot Meunier from the Vallée de la Marne and the southern slopes of Epernay and 30% Pinot Noir (with a small part added as red wine) from the Montagne de Reims and the Grande Vallée de la Marne. Fabulous. Tasted from lot L 142B804 45564, which is based on the 2015 harvest and 40% reserve wines and was disgorged in February 2018.', 'D': 'A blend of 40% Chardonnay from several grands cru sites, plus 30% Pinot Noir and 30% Pinot Meunier. The base wine is 2014, supported by 40% grand cru Pinot Noir and Chardonnay reserve wine from 2012 and 2013. It is 100% vinified in stainless steel tanks before undergoing malolactic fermentation, with a final dosage of 9g/l. It has a pale salmon hue and a fine mousse, with a firm nose of ripe red fruit and citrus zest. The palate is round but elegant, boasting a fresh acid structure to balance the creamy apple and bold redcurrant fruit.\nDrinking Window 2018 - 2023', 'WE': 'This pale-pink wine is stylish, crisp and relatively dry. Full of wild strawberry and citrus, it is lively, bright and lightly perfumed. The texture shows a touch of tannin as well as delicate minerality. Drink this well-balanced wine now.'}"
/product/bruno-paillard-rose-premiere-cuvee/5912,Bruno Paillard Rose Premiere Cuvee,750,12,"A hymn to the bright delicacy of Pinot Noir, the Premiere Cuvee Rosé is named on account of its composition of only the first pressing. The pink copper color with a hint of raspberry when young evolves to salmon while ageing. The fine bubbles are due to a strict selection of the best grapes, perfectly controlled temperature in the cellar and very long ageing. The initial aromas of redcurrant and red fruits evolve to morello cherry, wild strawberry and violet while breathing in the glass. A touch of lemon denotes the discrete presence of Chardonnay. With age, aromas tend towards dark fruits like dark cherry, fig and blackberry. Red fruit captured at their full freshness on the palate. The finish is bright and long.The Rose Premiere Cuvee is a great match to fine Italian charcuterie, sushi, poultry or red fruit salad. View More","{'W&S': 'A masterful blend based on pinot noir from Mailly, Verzenay, Bouzy and Les Riceys, this includes reserve wines going back to 1985, as well as a little chardonnay for freshness. It opens with spicy apple-blossom scents followed by a cascade of flavors—juicy hints of strawberries, cherries, raspberries and watermelon—in a bright, complex and dynamic finish. Tiny bubbles help bridge its richness to elegance.', 'WW': ""Pink wine has many meanings. To some it conjures up sweetness in a bottle, but to champagne lovers, it can be the best of all cuvées and in this case the non-vintage Bruno Paillard Rosé Première may be one Champagne's best efforts. Bright in pink and salmon, this one immediately comes to the fore to brighten one's day or to highlight it even more. In the aroma, the one emits wild strawberries and a sprinkle of fresh flowers; medium bodied and quite serious on the palate; dry and crisp on the palate; focused red fruit flavors seem to last forever and that is a great thing with the experience is so joyous. (Tasted: October 21, 2014, San Francisco, CA)"", 'JS': 'Very complex with orange-peel and apricot character and spiced dried strawberries. Medium body, bright acidity and a long and flavorful finish. Shows drive and intensity. Very nice texture.', 'D': ""There's a touch of orange peel on the nose along with notes of tart red fruit. Despite the lightness and delicacy there is concentration on a creamy palate, where lemon and strawberry play off each other. The finish reveals even richer citrus on this subtle wine."", 'WS': 'An elegant rosé, marrying a firm backbone of acidity and a creamy mousse with flavors of crushed white cherry, toasted almond, orange pâte de fruit and pastry. The clean-cut finish is lightly toasty and lingering.', 'RP': 'The NV Brut Rosé Première Cuvée (Disgorged 03/2017) is based on Pinot Noir and a bit of Chardonnay and shows a bright salmon color as well as a pure, very delicate bouquet with fruity and chalky-mineral flavors on the nose. On the palate, this is an almost juicy, beautifully round but grippy, well-structured and persistent Rosé Brut with an elegant, stimulatingly fresh and grippy finish.', 'WE': 'A blend of grapes from 12 vineyards, this tight, really dry wine has red-currant crispness and a strongly mineral texture.'}"
/product/secret-indulgence-le-duc-noir-pinot-noir-2016/362096,Secret Indulgence Le Duc Noir Pinot Noir 2016,750,14.5,"This 100% Pinot Noir presents a rich red in the glass. The nose is Burgundian in style, with notes of smoke and leather integrating gracefully with cranberry, dried cherry and plum skin. This Russian River based Pinot Noir greets your palate with pomegranate, tart red fruits, Herbes de Provence and hints of cassis, black cardamom and black tea. This wine has a spreading, full body with a long, lingering finish.Pairs well with roasted bone marrow or duck breast with a cherry reduction View More","{'JD': ""Mostly from the Russian River Valley, the 2016 Pinot Noir Le Duc Noir sees a touch of whole cluster and was fermented in open top fermenters. It's aged 6 months in barrel, with roughly 20% new. It's another terrific value and gives up outstanding notes of black cherries, spice, forest floor, and hints of licorice. Beautifully textured, layered, and balanced, it's a smoking value that readers should snatch up."", 'RP': 'Medium ruby-purple colored, the 2016 Le Duc Sonoma Coast Pinot Noir offers up a gorgeous perfume of red roses, cinnamon stick and chocolate-covered cherries with hints of Provence herbs, anise and forest floor. Medium to full-bodied, the palate is filled with generous red berry and spice flavors, textured by soft tannins and finishing with an invigorating herbal lift.'}"
/product/bodega-garzon-uruguay-reserve-tannat-2017/519888,Bodega Garzon Uruguay Reserve Tannat 2017,750,14.5, View More,"{'JS': 'A balanced yet dense tannat with dark-berry, mineral and floral aromas. Black-tea undertones. Medium body and a delicious, juicy finish.', 'WS': 'An intensely juicy version, with raspberry and red plum flavors that feature pepper and slate accents. Features grippy tannins, with crunchy minerality, on the finish. Drink now through 2025.'}"
/product/laurent-perrier-cuvee-rose-brut/10521,Laurent-Perrier Cuvee Rose Brut,750,0,"#33 wine in VinePair's Top 50 of 2018The Cuvée Rosé from Laurent-Perrier is the most recognized rosé champagne in the world. It is also one of the few rosés still made by the saignée method. Held in an elegant bottle inspired by King Henri IV, it has been widely acknowledged for its consistent high quality for more that 40 years, and it is the benchmark for rosé champagne around the world.Laurent-Perrier Cuvée Rosé is truly remarkable for its highly expressive bouquet, stemming from very careful preservation of fresh fruit aromas during the wine making. Made with 100% Pinot Noir from 10 different ""crus "" (or villages), from the North and South areas of the Montagne de Reims, as well as the famous Cote de Bouzy. Grapes from carefully selected plots are meticulously sorted and de-stemmed before going into the vats, and the controlled maceration helps with the color extraction and the development of the full aromatic richness of the Pinot Noir.Intensely fruity flavors, clean and slightly sharp, the wine opens to the sensation of freshly picked red berries: strawberries, Morello cherries, black currants and raspberries. The finish is supple and rounded. View More","{'CG': 'Elegant and fruity at the same time with a quick invitation from bright, pure cherryish notes and then filled out handsomely by whiffs of chalky soils and well-integrated, rich and uplifting yeast-driven scents, this wine manages to be both vigorous and layered at one and the same time. Its bubbles are insistent, finely carved and add to the early sensations of lightness and energy yet also carry the wine long into a balanced, refined finish. And its latter palate grip is exactly what one should expect from the genre. While service with light foods would be our first choice, this one has the beauty to stand alone.', 'TP': 'Deep pink; lush and generous with bright raspberry, tangy acidity and good length; elegant, fresh and long with balance and style.', 'WE': 'Orange-pink in color, this dry wine has some good bottle age that has rounded the corners and allowed toast to join the red fruits and orange zest flavors. A complex background of acidity, structure and final tautness makes this wine ready to drink now.', 'WS': 'Firm and finely knit, this offers richness in a sleek frame, with crushed raspberry, blood orange peel, smoke and toasted almond notes set on the satiny mousse. The finish echoes subtle saffron and spice accents. Drink now through 2022.', 'W&S': 'Tart and austere, this rosé has the color and flavor of peach flesh close to the pit. There’s a bitter-herb character, Campari-like in its savor, in contrast to the bright fruit. Pour it with chicken liver mousse.'}"
/product/h-blin-millesime-brut-2008/514338,H. Blin Millesime Brut 2008,750,12.5,"Appearance : bright yellow. Abundant and very fine bubbles.Nose : Scents of white flowers and ripe pear.Palate : Aromas of toasted bread. Long finish of exotic fruits.Blend: 50% Pinot Meunier, 50% Chardonnay View More","{'WE': 'What this mature, ripe wine has lost in fruit, it has gained in richness and complexity. Its toasty, nutty character attracts, along with its tight acidity and taut, nervy texture. Nicely evolved and well-balanced, it is ready to drink now.', 'WS': 'A toasty Champagne that offers bright acidity, a lively bead and flavors of blackberry and white cherry, candied lemon peel and pastry cream. Drink now through 2023.'}"
/product/dona-paula-estate-malbec-2017/515009,Dona Paula Estate Malbec 2017,750,13.5,"Intense violet color. In the nose, aromas of black fruit, violets and spices, with some mineral and graphite notes, are perceived. Great balance and freshness in the mouth, with good concentration and structure. Soft tannins and persistent finish.Sirloin strip steak, chimi-churri butter, French fries with herbs and roasted tomatoes. A pairing par excellence! And when it comes to preparing it, simplicity makes this dish even more exquisite. View More","{'JS': 'Bright and fresh with very clean fruit in the form of light morello cherries, citrus and orange rind. Light to medium body, pretty acidity and a fruity finish.'}"
/product/abbazia-di-novacella-kerner-2017/431184,Abbazia di Novacella Kerner 2017,750,13.5,"100% Kerner from gravelly marine soils planted at 600-750m in elevation. Vinified in stainless steel tanks using indigenous yeasts, then aged 6 months in stainless steel tanks. View More","{'WE': 'Intense aromas of white rose, yellow stone fruit and citrus almost leap out of the glass on this fragrant white. Elegantly structured, the vibrant palate delivers apricot, orange zest and a hint of ginger while a smoky note lingers on the finish.'}"
/product/chateau-berliquet-2015/157792,Chateau Berliquet 2015,750,0, View More,"{'JS': 'Here is a wine with great pedigree near Ausone. Full body, yet fast and agile. The finish lasts for minutes. You see the chalky soil in the wine. Barrel Sample: 96-97', 'WS': 'This has some heft, with dark currant, fig and blackberry confiture flavors liberally inlaid with graphite, singed mesquite and singed iron notes. Best from 2022 through 2032.', 'V': 'The 2015 Berliquet has turned out beautifully. Sumptuous and inviting, it possesses remarkable depth and fruit intensity. Super-ripe red cherry, raspberry, wild flowers and mint all develop in this gracious, midweight Saint-Émilion.', 'D': 'Bright and fragrant with dark fruit and chocolate notes. Firm, lifted and long with a chalky note. Good line and tension. Smooth texture and tannins. Limestone grip and freshness on the finish.'}"
/product/henriot-brut-souverain/84831,Henriot Brut Souverain,750,12,"A beautiful gold color. The bubbles are persistent, fine and regular. The nose is pleasant, made very elegant by the large amount of Chardonnay. The Brut Souverain is sharp, well balanced and harmonious on the palate. View More","{'WE': 'A beautifully fine mousse indicates the class of this finely crafted wine. It has some weight, flavors of green apples, with hints of fresh apricots. There is extreme freshness here, the style dry but rich. This bottling tastes young and would be worth aging six months.', 'WW': 'COMMENTARY: Henriot, one of the top and most consistent producers in Champagne, always produces a fine non-vintage Brut. TASTING NOTES: This wine is well-structured and crisp. Its aromas and flavors of green apple, tart citrus should pair it superbly with a dozen raw oysters. (Tasted: December 18, 2018, San Francisco, CA)', 'WS': 'A finely balanced and creamy Champagne. Smoky mineral and toast notes on the nose lead to flavors of crunchy white peach and lemon curd, with a green waft of spring blossom on the fresh palate.', 'JS': 'A fresh, clean champagne with sliced apple, pear and lots of mineral character. Full to medium body, crisp acidity and a long finish. Lots of citrus undertones. Bright and steely. This is mostly 2009, with the remainder from reserve wines. Four years on the lees. This is very focused. 50% chardonnay and 50% pinot noir.'}"
/product/louis-jadot-beaujolais-villages-2017/506090,Louis Jadot Beaujolais Villages 2017,750,0,"Strong red purple in color, this wine offers aromas of red fruits, particularly cherry. On the palate, it is slightly spicy with a touch of grey pepper, licorice and rose flower. The whole wine is very well-balanced with nice acidity and tannins. Pair with terrines, charcuterie, grilled red meat, white fish, cheese or simply as the sole wine of a meal. View More","{'JS': 'A juicy and delicious Beaujolais with dried cherries and strawberries and hints of coffee beans. Medium-bodied, firm and lightly silky. Delicious finish. Always solid. Drink or hold.'}"
/product/marques-de-murrieta-rioja-reserva-2014/421117,Marques de Murrieta Rioja Reserva 2014,750,14,"Grapes are sourced from our Ygay Estate: 300 hectares of vineyards surrounding the winery in the southernmost point of Rioja Alta. Altitude ranges from 320 to 485 meters above sea level The wine is aged for 19 months in 225 litre American oak barrels.  Pair with steamed and grilled hake loin, prawns with their coral and truffle aroma; baked unsalted cod with onion and green peppers; grilled beef tenderloin, green asparagus and carrot purée; creamy carnaroli rice with truffles and foiemi - cuit; selection of creamy and blue cheeses, red wine compote and sour cherries. Blend: 84% Tempranillo, 9% Graciano, 5% Mazuelo, 2% Garnacha View More","{'TA': 'Most of the production from the extensive Marqués de Murrieta estate goes into the production of this one wine. Tempranillo based, with a growing percentage of Graciano and some support from Mazuelo and Garnacha, it reflects the cooler, Atlantic conditions of 2014. Focused, pure and nuanced with scented oak, fine tannins and supporting acidity. 2019-26.', 'RP': 'The blend of the 2014 Rioja Reserva is very similar to the 2013, 84% Tempranillo with 9% Graciano, 5% Mazuelo and 2% Garnacha. 2014 was a somewhat-challenging vintage, with warm and cold spells and some rain during the summer. The fermentation usually lasts eight days with pigéage and remontage, pressed and put to age in 225-liter American oak barrels for 19 months. This is still a little young and has had less time in bottle. It might need a little bit more time in bottle. The nose is subtle and very harmonious, with aromas of red cherries and some aromatic herbs. The palate is soft, it has a velvety texture with polished, round tannins, and there is a subtlety and harmony that is laudable. 900,000 bottles produced. It was bottled in seven lots between July and September 2017', 'WS': 'This red has a lovely texture, polished and deep. The flavors are a bit muted, but reveal notes of cherry preserves, candied orange, dried herbs and vanilla, with light, firm tannins and orange peel acidity. Harmonious, in the traditional style. Drink now through 2026.'}"
/product/chateau-pontet-canet-2016/202522,Chateau Pontet-Canet 2016,750,13.5, View More,"{'WE': ""A voluptuous wine, this is rich and fruity yet properly balanced by a magnificent structure. Pure, crisp and packed with a black currant flavor, this will be a remarkable wine as it develops. Still young, it needs many years to develop. Don’t think about drinking before 2025.\nEditors' Choice"", 'JS': 'Vivid and full of energy with blackberry, currant and salt. Full body, intense and long. Harmony. Purpose. Classicism. The mineral and currant character is all year. A seamless tannin texture. Great wine. You want to drink it now!Barrel Sample: 98-99 Points', 'RP': 'The blend of the 2016 Pontet-Canet is 65% Cabernet Sauvignon, 30% Merlot, 3% Cabernet Franc and 2% Petit Verdot. Around 55% of the wine was aged in new French oak barrels, 15% in two-year-old barrels and 35% in cement amphorae for 16 months. Deep garnet-purple colored, it opens with opulent scents of plum preserves, spice cake, hoisin and crème de cassis with fragrant wafts of potpourri, wood smoke and rose hip tea. Medium to full-bodied, rich and decadent, with loads of spicy layers, it has a firm, velvety texture with great freshness and incredible depth, finishing very long and on a compelling mineral note.', 'JD': 'Reminding me of the 2010 and, I suspect, a wine that will merit a triple-digit rating in a decade or so (I tasted this on multiple occasions and thought it was perfect on one of them), the 2016 Château Pontet-Canet comes from 65% Cabernet Sauvignon, 30% Merlot, 3% Cabernet Franc, and the balance Petit Verdot that spent 16 months in 50% new French oak, 35% in concrete amphora, and the rest in second fill oak. Thrilling notes of pure crème de cassis, lead pencil shavings, crushed mint, graphite, and crushed rock notes all emerge from this deep, powerful, yet elegant Pauillac. The style of this wine has become more and more finesse-driven and pure, yet it hasn’t lost a beat on concentration or length. This singular, beautiful Pontet-Canet needs 7-8 years of cellaring (it has some accessibility today given its purity and balance) and will keep for 4-5 decades.\n\nRating: 98+', 'D': 'This is richly layered with seductively ripe fruit. The quality and texture of the brambled blackberries, cassis and bilberries is striking. There is a sense of lightness and juiciness but also depth and flesh - you can feel the joy of that contrast at every step as the wine stretches out in front of you, hard to resist. 2016 is another vintage where they are up at 95%+ of grand vin, this year aged in 55% new casks, 10% in one year old casks and 35% in amphorae. Feel the effects of biodynamics make Pontet Canet stand out for its energy and lush tannins, even with the concentration of 60% Cabernet Sauvignon, 35% Merlot, 4% Cabernet Franc and 1% Petit Verdot.\nBarrel Sample', 'WS': 'This is sappy and rich in feel, with waves of red and black currant preserves, raspberry and bitter plum coulis. The long finish drips with sweet tobacco and anise notes, while a brambly layer courses underneath. The vivacious finish kicks into second gear as the fruit and grip come together. Best from 2023 through 2038.'}"
/product/el-enemigo-malbec-2015/430383,El Enemigo Malbec 2015,750,0, View More,"{'JS': 'A juicy and fruity red with dark berries and salt. Fresh herbs. Medium body, linear and refined with very polished tannins. Fruity and straight up but with tension.'}"
